srr	sample_name	replicate	single_paired	rcomp	unusable	trim_read_depth	sample_qc_score	paper_id	sample_id	protocol	paper_name	organism	cell_type	sample_id	condition_type	treatment	conc_intens	start_time	end_time	duration	duration_unit
SRR5109942	SRR5109942	1	single	0	0	19023756	2	34	342	GRO-seq	Bouvyliivrand2017analysis	H. sapiens	MRC5	342	no treatment			NULL	NULL	NULL	
SRR5085734	SRR5085734	1	single	1	0	45624009	1	340	2666	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2666	treatment	DRB	100 microM	-220	-10	210	min
SRR5085894	SRR5085894	1	single	1	0	41262328	1	341	2672	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2672	no treatment			NULL	NULL	NULL	
SRR5085735	SRR5085735	1	single	1	0	48705269	1	340	2667	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2667	treatment	DRB	100 microM	-235	-25	210	min
SRR5085736	SRR5085736	1	single	1	0	72540010	1	340	2668	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2668	treatment	DRB	100 microM	-250	-40	210	min
SRR5085737	SRR5085737	1	single	1	0	56073375	1	340	2669	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2669	treatment	DRB	100 microM	-220	-10	210	min
SRR5085737	SRR5085737	1	single	1	0	56073375	1	340	2669	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2669	treatment	ultraviolet C	15 J/m^2	-601	-600	1	s
SRR5085738	SRR5085738	1	single	1	0	55151115	1	340	2670	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2670	treatment	DRB	100 microM	-235	-25	210	min
SRR5085738	SRR5085738	1	single	1	0	55151115	1	340	2670	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2670	treatment	ultraviolet C	15 J/m^2	-1501	-1500	1	s
SRR5085739	SRR5085739	1	single	1	0	57355943	1	340	2671	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2671	treatment	DRB	100 microM	-250	-40	210	min
SRR5085739	SRR5085739	1	single	1	0	57355943	1	340	2671	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2671	treatment	ultraviolet C	15 J/m^2	-2401	-2400	1	s
SRR5085895	SRR5085895	1	single	1	0	48036476	1	341	2673	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2673	treatment	ultraviolet C	15 J/m^2	-7201	-7200	1	s
SRR5085896	SRR5085896	1	single	1	0	43348522	1	341	2674	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2674	treatment	ultraviolet C	15 J/m^2	-18001	-18000	1	s
SRR5085897	SRR5085897	1	single	1	0	36823805	1	341	2675	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2675	treatment	ultraviolet C	15 J/m^2	-28801	-28800	1	s
SRR5085898	SRR5085898	1	single	1	0	52728822	1	341	2676	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2676	treatment	ultraviolet C	15 J/m^2	-36001	-36000	1	s
SRR5085899	SRR5085899	1	single	1	0	69120545	1	341	2677	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2677	treatment	ultraviolet C	15 J/m^2	-43201	-43200	1	s
SRR5085900	SRR5085900	1	single	1	0	56844981	1	341	2678	GRO-seq	Williamson2017uv	H. sapiens	MRC5VA	2678	treatment	ultraviolet C	15 J/m^2	-86401	-86400	1	s
SRR10582253	SRR10582253	1	single	1	0	26571508	1	91	744	PRO-seq	Fan2020drb	H. sapiens	MV4-11	744	vehicle	DMSO		-285	-45	4	hr
SRR10582255	SRR10582255	1	single	1	0	21126380	1	91	746	PRO-seq	Fan2020drb	H. sapiens	MV4-11	746	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582208	SRR10582208	1	single	1	0	23896586	2	91	732	PRO-seq	Fan2020drb	H. sapiens	MV4-11	732	treatment	DRB	100 microM	-15150	-750	4	hr
SRR10582207	SRR10582207	1	single	1	0	28133724	2	91	731	PRO-seq	Fan2020drb	H. sapiens	MV4-11	731	vehicle	DMSO		-15150	-750	4	hr
SRR10582207	SRR10582207	1	single	1	0	28133724	2	91	731	PRO-seq	Fan2020drb	H. sapiens	MV4-11	731	treatment	DRB	100 microM	-15150	-750	4	hr
SRR10582206	SRR10582206	1	single	1	0	25271383	3	91	730	PRO-seq	Fan2020drb	H. sapiens	MV4-11	730	treatment	THZ531	200 nM	-4	0	4	hr
SRR10582206	SRR10582206	1	single	1	0	25271383	3	91	730	PRO-seq	Fan2020drb	H. sapiens	MV4-11	730	treatment	DRB	100 microM	-4	0	4	hr
SRR10582205	SRR10582205	1	single	1	0	25434212	3	91	729	PRO-seq	Fan2020drb	H. sapiens	MV4-11	729	treatment	THZ531	100 nM	-4	0	4	hr
SRR10582205	SRR10582205	1	single	1	0	25434212	3	91	729	PRO-seq	Fan2020drb	H. sapiens	MV4-11	729	treatment	DRB	100 microM	-4	0	4	hr
SRR10582251	SRR10582251	1	single	1	0	25877961	1	91	742	PRO-seq	Fan2020drb	H. sapiens	MV4-11	742	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582251	SRR10582251	1	single	1	0	25877961	1	91	742	PRO-seq	Fan2020drb	H. sapiens	MV4-11	742	vehicle	DMSO		-285	-45	4	hr
SRR10582255	SRR10582255	1	single	1	0	21126380	1	91	746	PRO-seq	Fan2020drb	H. sapiens	MV4-11	746	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR10582208	SRR10582208	1	single	1	0	23896586	2	91	732	PRO-seq	Fan2020drb	H. sapiens	MV4-11	732	treatment	THZ531	100 nM	-15150	-750	4	hr
SRR10582260	SRR10582260	1	single	1	0	23461518	1	91	751	PRO-seq	Fan2020drb	H. sapiens	MV4-11	751	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR10582260	SRR10582260	1	single	1	0	23461518	1	91	751	PRO-seq	Fan2020drb	H. sapiens	MV4-11	751	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582253	SRR10582253	1	single	1	0	26571508	1	91	744	PRO-seq	Fan2020drb	H. sapiens	MV4-11	744	treatment	DRB	100 microM	-285	-45	4	hr
SRR7266931	SRR7266931	1	single	1	0	36189411	1	5	29	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	29	vehicle	DMSO		-60	0	1	hr
SRR10582257	SRR10582257	1	single	1	0	23882264	1	91	748	PRO-seq	Fan2020drb	H. sapiens	MV4-11	748	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR10582257	SRR10582257	1	single	1	0	23882264	1	91	748	PRO-seq	Fan2020drb	H. sapiens	MV4-11	748	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582258	SRR10582258	1	single	1	0	23553788	1	91	749	PRO-seq	Fan2020drb	H. sapiens	MV4-11	749	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582258	SRR10582258	1	single	1	0	23553788	1	91	749	PRO-seq	Fan2020drb	H. sapiens	MV4-11	749	vehicle	DMSO		-285	-45	4	hr
SRR10582259	SRR10582259	1	single	1	0	26321598	1	91	750	PRO-seq	Fan2020drb	H. sapiens	MV4-11	750	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582252	SRR10582252	1	single	1	0	24591994	1	91	743	PRO-seq	Fan2020drb	H. sapiens	MV4-11	743	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582214	SRR10582214	1	single	1	0	29377564	2	91	738	PRO-seq	Fan2020drb	H. sapiens	MV4-11	738	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582254	SRR10582254	1	single	1	0	24795804	1	91	745	PRO-seq	Fan2020drb	H. sapiens	MV4-11	745	treatment	DRB	100 microM	-285	-45	4	hr
SRR5382465	SRR5382465	1	single	1	0	14786830	4	198	1645	PRO-seq	Liu2017identification	H. sapiens	MV4-11	1645	no treatment			NULL	NULL	NULL	
SRR5382466	SRR5382466	2	single	1	0	27223231	4	198	1646	PRO-seq	Liu2017identification	H. sapiens	MV4-11	1646	no treatment			NULL	NULL	NULL	
SRR10582254	SRR10582254	1	single	1	0	24795804	1	91	745	PRO-seq	Fan2020drb	H. sapiens	MV4-11	745	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR10582250	SRR10582250	1	single	1	0	24606757	1	91	741	PRO-seq	Fan2020drb	H. sapiens	MV4-11	741	vehicle	DMSO		-285	-45	4	hr
SRR10582250	SRR10582250	1	single	1	0	24606757	1	91	741	PRO-seq	Fan2020drb	H. sapiens	MV4-11	741	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582216	SRR10582216	1	single	1	1	68833286	4	91	740	PRO-seq	Fan2020drb	H. sapiens	MV4-11	740	treatment	various		NULL	NULL	NULL	
SRR10582215	SRR10582215	1	single	1	0	30140521	2	91	739	PRO-seq	Fan2020drb	H. sapiens	MV4-11	739	treatment	THZ531	200 nM	-285	-45	4	hr
SRR10582215	SRR10582215	1	single	1	0	30140521	2	91	739	PRO-seq	Fan2020drb	H. sapiens	MV4-11	739	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582214	SRR10582214	1	single	1	0	29377564	2	91	738	PRO-seq	Fan2020drb	H. sapiens	MV4-11	738	treatment	THZ531	100 nM	-285	-45	4	hr
SRR10582259	SRR10582259	1	single	1	0	26321598	1	91	750	PRO-seq	Fan2020drb	H. sapiens	MV4-11	750	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR10582213	SRR10582213	1	single	1	0	26813009	2	91	737	PRO-seq	Fan2020drb	H. sapiens	MV4-11	737	vehicle	DMSO		-285	-45	4	hr
SRR10582213	SRR10582213	1	single	1	0	26813009	2	91	737	PRO-seq	Fan2020drb	H. sapiens	MV4-11	737	treatment	DRB	100 microM	-285	-45	4	hr
SRR10582212	SRR10582212	1	single	1	0	31255339	3	91	736	PRO-seq	Fan2020drb	H. sapiens	MV4-11	736	treatment	THZ531	200 nM	-265	-25	4	hr
SRR10582212	SRR10582212	1	single	1	0	31255339	3	91	736	PRO-seq	Fan2020drb	H. sapiens	MV4-11	736	treatment	DRB	100 microM	-265	-25	4	hr
SRR10582211	SRR10582211	1	single	1	0	24732771	2	91	735	PRO-seq	Fan2020drb	H. sapiens	MV4-11	735	treatment	THZ531	100 nM	-265	-25	4	hr
SRR10582211	SRR10582211	1	single	1	0	24732771	2	91	735	PRO-seq	Fan2020drb	H. sapiens	MV4-11	735	treatment	DRB	100 microM	-265	-25	4	hr
SRR10582210	SRR10582210	1	single	1	0	35084551	2	91	734	PRO-seq	Fan2020drb	H. sapiens	MV4-11	734	vehicle	DMSO		-265	-25	4	hr
SRR10582210	SRR10582210	1	single	1	0	35084551	2	91	734	PRO-seq	Fan2020drb	H. sapiens	MV4-11	734	treatment	DRB	100 microM	-265	-25	4	hr
SRR10582209	SRR10582209	1	single	1	0	31013877	3	91	733	PRO-seq	Fan2020drb	H. sapiens	MV4-11	733	treatment	THZ531	200 nM	-15150	-750	4	hr
SRR10582209	SRR10582209	1	single	1	0	31013877	3	91	733	PRO-seq	Fan2020drb	H. sapiens	MV4-11	733	treatment	DRB	100 microM	-15150	-750	4	hr
SRR7266932	SRR7266932	2	single	1	0	18573270	2	5	30	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	30	vehicle	DMSO		-60	0	1	hr
SRR10582252	SRR10582252	1	single	1	0	24591994	1	91	743	PRO-seq	Fan2020drb	H. sapiens	MV4-11	743	vehicle	DMSO		-285	-45	4	hr
SRR7266935	SRR7266935	1	single	1	0	39951956	1	5	33	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	33	treatment	C3	36 microM	-30	0	30	min
SRR7266936	SRR7266936	2	single	1	0	35630012	1	5	34	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	34	treatment	C3	36 microM	-30	0	30	min
SRR7266937	SRR7266937	1	single	1	0	40781058	1	5	35	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	35	treatment	C3	36 microM	-60	0	1	hr
SRR7266938	SRR7266938	2	single	1	0	31904393	1	5	36	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	36	treatment	C3	36 microM	-60	0	1	hr
SRR10582201	SRR10582201	1	single	1	0	47332303	2	91	725	PRO-seq	Fan2020drb	H. sapiens	MV4-11	725	vehicle	DMSO		-4	0	4	hr
SRR10582202	SRR10582202	1	single	1	0	29143087	1	91	726	PRO-seq	Fan2020drb	H. sapiens	MV4-11	726	treatment	THZ531	100 nM	-4	0	4	hr
SRR10582203	SRR10582203	1	single	1	0	24436964	2	91	727	PRO-seq	Fan2020drb	H. sapiens	MV4-11	727	treatment	THZ531	200 nM	-4	0	4	hr
SRR10582204	SRR10582204	1	single	1	0	38385976	2	91	728	PRO-seq	Fan2020drb	H. sapiens	MV4-11	728	treatment	DRB	100 microM	-4	0	4	hr
SRR10582204	SRR10582204	1	single	1	0	38385976	2	91	728	PRO-seq	Fan2020drb	H. sapiens	MV4-11	728	vehicle	DMSO		-4	0	4	hr
SRR10582256	SRR10582256	1	single	1	0	24744019	1	91	747	PRO-seq	Fan2020drb	H. sapiens	MV4-11	747	treatment	1-NM-PP1	10 microM	-285	-45	4	hr
SRR7266933	SRR7266933	1	single	1	0	41087789	1	5	31	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	31	treatment	C3	36 microM	-15	0	15	min
SRR7266934	SRR7266934	2	single	1	0	39172480	1	5	32	PRO-seq	Aho2019displacement	H. sapiens	MV4-11	32	treatment	C3	36 microM	-15	0	15	min
SRR10582256	SRR10582256	1	single	1	0	24744019	1	91	747	PRO-seq	Fan2020drb	H. sapiens	MV4-11	747	treatment	DRB	100 microM	-285	-45	4	hr
SRR8111718	SRR8111718	1	single	1	0	108355987	2	176	1438	PRO-seq	Leroy2019ledgf	H. sapiens	myoblast	1438	no treatment			NULL	NULL	NULL	
SRR8111714	SRR8111714	1	single	1	0	77751401	3	176	1434	PRO-seq	Leroy2019ledgf	H. sapiens	myoblast	1434	no treatment			NULL	NULL	NULL	
SRR8111716	SRR8111716	1	single	1	0	71266334	2	176	1436	PRO-seq	Leroy2019ledgf	H. sapiens	myoblast	1436	no treatment			NULL	NULL	NULL	
SRR8111717	SRR8111717	1	single	1	0	76967780	3	176	1437	PRO-seq	Leroy2019ledgf	H. sapiens	myoblast	1437	no treatment			NULL	NULL	NULL	
SRR8111715	SRR8111715	1	single	1	0	44158103	2	176	1435	PRO-seq	Leroy2019ledgf	H. sapiens	myoblast	1435	no treatment			NULL	NULL	NULL	
SRR1951427	SRR1951427	1	single	0	0	10497325	3	120	944	GRO-seq	Heinaniemi2016transcription	H. sapiens	Nalm6	944	treatment	stromal cell co-culture		-24	0	1	day
SRR1951426	SRR1951426	1	single	0	0	11433352	3	120	943	GRO-seq	Heinaniemi2016transcription	H. sapiens	Nalm6	943	no treatment			NULL	NULL	NULL	
SRR1950506	SRZ1950505	2	single	0	0	39414213	2	308	2464	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2464	treatment	doxycycline	500 ng/mL	-12	0	12	hr
SRR1950512	SRZ1950511	1	single	0	0	31746938	2	308	2467	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2467	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950513	SRZ1950513	2	single	0	0	26289584	2	308	2468	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2468	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950514	SRZ1950513	2	single	0	0	26289584	2	308	2468	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2468	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950491	SRZ1950491	1	single	0	0	36738597	2	308	2457	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2457	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950492	SRZ1950491	1	single	0	0	36738597	2	308	2457	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2457	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950493	SRZ1950493	2	single	0	0	35468697	2	308	2458	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2458	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950494	SRZ1950493	2	single	0	0	35468697	2	308	2458	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2458	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950511	SRZ1950511	1	single	0	0	31746938	2	308	2467	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2467	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950510	SRZ1950509	2	single	0	0	35413231	2	308	2466	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2466	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950509	SRZ1950509	2	single	0	0	35413231	2	308	2466	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2466	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950508	SRZ1950507	1	single	0	0	36914982	2	308	2465	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2465	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950507	SRZ1950507	1	single	0	0	36914982	2	308	2465	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2465	treatment	doxycycline	500 ng/mL	-24	0	1	day
SRR1950505	SRZ1950505	2	single	0	0	39414213	2	308	2464	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2464	treatment	doxycycline	500 ng/mL	-12	0	12	hr
SRR1950504	SRZ1950503	1	single	0	0	35586936	2	308	2463	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2463	treatment	doxycycline	500 ng/mL	-12	0	12	hr
SRR1950503	SRZ1950503	1	single	0	0	35586936	2	308	2463	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2463	treatment	doxycycline	500 ng/mL	-12	0	12	hr
SRR1950502	SRZ1950501	2	single	0	0	33403322	2	308	2462	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2462	treatment	doxycycline	500 ng/mL	-4	0	4	hr
SRR1950501	SRZ1950501	2	single	0	0	33403322	2	308	2462	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2462	treatment	doxycycline	500 ng/mL	-4	0	4	hr
SRR1950500	SRZ1950499	1	single	0	0	37334662	2	308	2461	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2461	treatment	doxycycline	500 ng/mL	-4	0	4	hr
SRR1950499	SRZ1950499	1	single	0	0	37334662	2	308	2461	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2461	treatment	doxycycline	500 ng/mL	-4	0	4	hr
SRR1950498	SRZ1950497	2	single	0	0	33924599	3	308	2460	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2460	no treatment			NULL	NULL	NULL	
SRR1950497	SRZ1950497	2	single	0	0	33924599	3	308	2460	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2460	no treatment			NULL	NULL	NULL	
SRR1950496	SRZ1950495	1	single	0	0	26367294	2	308	2459	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2459	no treatment			NULL	NULL	NULL	
SRR1950495	SRZ1950495	1	single	0	0	26367294	2	308	2459	GRO-seq	Teppo2016genome	H. sapiens	Nalm6	2459	no treatment			NULL	NULL	NULL	
SRR5109944	SRR5109944	2	single	0	0	20384626	1	34	344	GRO-seq	Bouvyliivrand2017analysis	H. sapiens	NHA	344	no treatment			NULL	NULL	NULL	
SRR5109943	SRR5109943	1	single	0	0	22027587	1	34	343	GRO-seq	Bouvyliivrand2017analysis	H. sapiens	NHA	343	no treatment			NULL	NULL	NULL	
SRR10466082	SRZ10466082	1	single	0	0	55415734	1	333	2631	GRO-seq	Wang2020increased	H. sapiens	NSPC	2631	no treatment			NULL	NULL	NULL	
SRR10466083	SRZ10466082	1	single	0	0	55415734	1	333	2631	GRO-seq	Wang2020increased	H. sapiens	NSPC	2631	no treatment			NULL	NULL	NULL	
SRR10466084	SRZ10466084	2	single	0	0	52956511	1	333	2632	GRO-seq	Wang2020increased	H. sapiens	NSPC	2632	no treatment			NULL	NULL	NULL	
SRR10466085	SRZ10466084	2	single	0	0	52956511	1	333	2632	GRO-seq	Wang2020increased	H. sapiens	NSPC	2632	no treatment			NULL	NULL	NULL	
SRR620531	SRR620531	1	single	0	0	28748492	1	128	1002	GRO-seq	Hu2012dicer	H. sapiens	NTera2/D1	1002	treatment	retinoic acid	1 microM	-2	0	2	day
SRR620530	SRR620530	1	single	0	0	8804069	4	128	1001	GRO-seq	Hu2012dicer	H. sapiens	NTera2/D1	1001	no treatment			NULL	NULL	NULL	
SRR8992359	SRR8992359	1	single	1	0	74106048	2	294	2349	PRO-seq	Stengel2019histone	H. sapiens	NUDUL1	2349	treatment	RGFP966	10 microM	-3	0	3	hr
SRR8992363	SRR8992363	2	single	1	0	79299738	3	294	2353	PRO-seq	Stengel2019histone	H. sapiens	NUDUL1	2353	treatment	RGFP966	10 microM	-3	0	3	hr
SRR8992362	SRR8992362	2	single	1	0	83666481	3	294	2352	PRO-seq	Stengel2019histone	H. sapiens	NUDUL1	2352	vehicle	DMSO		-3	0	3	hr
SRR8992358	SRR8992358	1	single	1	0	88321715	3	294	2348	PRO-seq	Stengel2019histone	H. sapiens	NUDUL1	2348	vehicle	DMSO		-3	0	3	hr
SRR5382464	SRR5382464	3	single	1	0	44516585	2	198	1644	PRO-seq	Liu2017identification	H. sapiens	OCI-LY1	1644	no treatment			NULL	NULL	NULL	
SRR5382462	SRR5382462	1	single	1	0	51646482	2	198	1642	PRO-seq	Liu2017identification	H. sapiens	OCI-LY1	1642	no treatment			NULL	NULL	NULL	
SRR5382463	SRR5382463	2	single	1	0	41897356	2	198	1643	PRO-seq	Liu2017identification	H. sapiens	OCI-LY1	1643	no treatment			NULL	NULL	NULL	
SRR8992364	SRR8992364	1	single	1	0	41897356	2	294	2354	PRO-seq	Stengel2019histone	H. sapiens	OCILY1	2354	vehicle	DMSO		-3	0	3	hr
SRR8992365	SRR8992365	2	single	1	0	44516585	2	294	2355	PRO-seq	Stengel2019histone	H. sapiens	OCILY1	2355	vehicle	DMSO		-3	0	3	hr
SRR8992366	SRR8992366	1	single	1	0	51011232	2	294	2356	PRO-seq	Stengel2019histone	H. sapiens	OCILY1	2356	treatment	RGFP966	10 microM	-3	0	3	hr
SRR8992367	SRR8992367	2	single	1	0	45342941	2	294	2357	PRO-seq	Stengel2019histone	H. sapiens	OCILY1	2357	treatment	RGFP966	10 microM	-3	0	3	hr
SRR8544025	SRR8544025	2	single	1	0	107651535	1	309	2470	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2470	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR8544024	SRR8544024	1	single	1	0	116990287	2	309	2469	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2469	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR8544029	SRR8544029	2	single	1	0	199714614	2	309	2474	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2474	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR8544028	SRR8544028	1	single	1	0	113790148	3	309	2473	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2473	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR8544026	SRR8544026	1	single	1	0	111033417	1	309	2471	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2471	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR8544027	SRR8544027	2	single	1	0	171825691	2	309	2472	PRO-seq	Thomas2019interaction	H. sapiens	Ramos	2472	treatment	hydroxytamoxifen	20 nM	-24	0	1	day
SRR1611840	SRR1611840	1	single	0	0	106118963	2	220	1835	GRO-seq	Meng2014convergent	H. sapiens	Ramos	1835	no treatment			NULL	NULL	NULL	
SRR1951434	SRR1951434	2	single	0	0	16788561	2	120	946	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	946	treatment	stromal cell co-culture		-24	0	1	day
SRR1951432	SRR1951432	1	single	0	0	26504350	1	120	945	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	945	no treatment			NULL	NULL	NULL	
SRR1951435	SRR1951435	1	single	0	0	11102093	3	120	947	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	947	treatment	stromal cell co-culture		-48	0	2	day
SRR4782130	SRZ1951433	1	single	0	0	20064695	1	120	952	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	952	treatment	stromal cell co-culture		-24	0	1	day
SRR1951431	SRZ1951430	2	single	0	0	35610400	2	120	951	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	951	no treatment			NULL	NULL	NULL	
SRR1951436	SRR1951436	1	single	0	0	9549116	4	120	948	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	948	treatment	differentiated 	A	-24	0	1	day
SRR1951437	SRR1951437	1	single	0	0	2475705	5	120	949	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	949	treatment	differentiated 	O	-24	0	1	day
SRR1951428	SRZ1951428	1	single	0	0	39866930	1	120	950	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	950	no treatment			NULL	NULL	NULL	
SRR1951429	SRZ1951428	1	single	0	0	39866930	1	120	950	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	950	no treatment			NULL	NULL	NULL	
SRR1951430	SRZ1951430	2	single	0	0	35610400	2	120	951	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	951	no treatment			NULL	NULL	NULL	
SRR1951433	SRZ1951433	1	single	0	0	20064695	1	120	952	GRO-seq	Heinaniemi2016transcription	H. sapiens	REH	952	treatment	stromal cell co-culture		-24	0	1	day
SRR6145793	SRR6145793	2	single	0	0	24651034	4	313	2502	GRO-seq	Trizzino2018tumor	H. sapiens	RMG1	2502	treatment	doxycycline	2 microg/mL	-3	0	3	day
SRR6128874	SRR6128874	1	single	0	0	111788349	2	313	2499	GRO-seq	Trizzino2018tumor	H. sapiens	RMG1	2499	no treatment			NULL	NULL	NULL	
SRR6128875	SRR6128875	1	single	0	0	118572449	4	313	2500	GRO-seq	Trizzino2018tumor	H. sapiens	RMG1	2500	treatment	doxycycline	2 microg/mL	-3	0	3	day
SRR6145792	SRR6145792	2	single	0	0	17237468	5	313	2501	GRO-seq	Trizzino2018tumor	H. sapiens	RMG1	2501	no treatment			NULL	NULL	NULL	
SRR9833431	SRZ9833431	2	paired	0	0	60131659	2	323	2589	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2589	no treatment			NULL	NULL	NULL	
SRR9833433	SRR9833433	2	paired	0	0	30275213	2	323	2587	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2587	no treatment			NULL	NULL	NULL	
SRR9833430	SRR9833430	1	paired	0	0	29170623	1	323	2586	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2586	no treatment			NULL	NULL	NULL	
SRR9833434	SRZ9833434	3	paired	0	0	58676249	1	323	2590	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2590	no treatment			NULL	NULL	NULL	
SRR9833435	SRZ9833434	3	paired	0	0	58676249	1	323	2590	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2590	no treatment			NULL	NULL	NULL	
SRR9833428	SRZ9833428	1	paired	0	0	77130074	1	323	2588	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2588	no treatment			NULL	NULL	NULL	
SRR9833429	SRZ9833428	1	paired	0	0	77130074	1	323	2588	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2588	no treatment			NULL	NULL	NULL	
SRR9833432	SRZ9833431	2	paired	0	0	60131659	2	323	2589	PRO-seq	Wan2020h2bg53d	H. sapiens	S2VP10	2589	no treatment			NULL	NULL	NULL	
SRR8206345	SRR8206345	1	single	0	1	152062827	4	122	957	GRO-seq	Herold2019recruitment	H. sapiens	SHEP	957	treatment	various		NULL	NULL	NULL	
